restart,iteration,temperature,mutation_scale,current_accuracy,best_accuracy,current_margin,best_margin,visual_clutter,contour_density,color_variability,figure_ground_contrast,layout_regularity
5,4500,0.02553659512287512,0.10367445420527714,0.6811594202898551,0.7246376811594203,4.423298445850331,3.6982780362555605,0.1339,0.0272,0.0272,0.3529,0.4588
5,5000,0.022493653007613964,0.09401507732715984,0.6594202898550725,0.7246376811594203,6.051859531218766,3.6982780362555605,0.1731,0.2556,0.02,0.2262,0.325
5,5500,0.019813308046447778,0.08525566719966332,0.6376811594202898,0.7246376811594203,5.902981112004279,3.6982780362555605,0.0246,0.4621,0.1231,0.0977,0.2925
5,6000,0.017452353142041924,0.07731237367774793,0.6739130434782609,0.7246376811594203,9.161941335232395,3.6982780362555605,0.5497,0.1161,0.1368,0.1043,0.0931
5,6500,0.01537272975721729,0.07010915895701694,0.644927536231884,0.7246376811594203,4.837816820014586,3.6982780362555605,0.0287,0.2624,0.1197,0.2108,0.3783
5,7000,0.01354091441223178,0.06357706969583046,0.6666666666666666,0.7246376811594203,3.918116833893828,3.6982780362555605,0.047,0.073,0.0701,0.2273,0.5825
5,7500,0.011927378287080268,0.05765357695399842,0.6304347826086957,0.7246376811594203,5.491182988448534,3.6982780362555605,0.1868,0.0599,0.2677,0.2695,0.2162
5,8000,0.010506111217615069,0.05228197762956366,0.6884057971014492,0.7246376811594203,7.446664913269218,3.6982780362555605,0.4377,0.0294,0.0294,0.1032,0.4002
5,8500,0.009254202412315456,0.04741085166388148,0.6884057971014492,0.7246376811594203,7.713858216964776,3.6982780362555605,0.4493,0.0555,0.0359,0.0848,0.3745
5,9000,0.008151471130870617,0.04299356981904843,0.6594202898550725,0.7246376811594203,4.6368349498155235,3.6982780362555605,0.0291,0.2284,0.1151,0.2741,0.3533
5,9500,0.007180141371123501,0.038987847315840894,0.6884057971014492,0.7246376811594203,7.470833199608285,3.6982780362555605,0.4417,0.031,0.031,0.2204,0.2758
5,10000,0.006324555320336759,0.035355339059327376,0.7246376811594203,0.7246376811594203,3.6421467164825265,3.6982780362555605,0.0607,0.0297,0.0297,0.7439,0.1359
5,10500,0.005570920951622025,0.03206127257741981,0.717391304347826,0.7246376811594203,3.3668145687233,3.6982780362555605,0.0302,0.0293,0.0293,0.6342,0.2769
5,11000,0.004907089696792903,0.02907411515863899,0.717391304347826,0.7246376811594203,3.471680055375708,3.6982780362555605,0.0435,0.0286,0.0329,0.7512,0.1438
5,11500,0.004322360611733344,0.02636527200274436,0.717391304347826,0.7246376811594203,3.7344422787294627,3.6982780362555605,0.069,0.0311,0.0311,0.7319,0.137
5,12000,0.0038073078774317577,0.023908812494750926,0.6811594202898551,0.7246376811594203,5.26093183933631,3.6982780362555605,0.2195,0.0295,0.0295,0.3984,0.323
5,12500,0.003353628856001657,0.02168122198207009,0.6956521739130435,0.7246376811594203,4.775314260798776,3.6982780362555605,0.1404,0.0911,0.0311,0.6267,0.1106
5,13000,0.0029540102523554247,0.019661176678641073,0.7246376811594203,0.7246376811594203,3.6185489915750506,3.6982780362555605,0.0582,0.0296,0.0296,0.7328,0.1499
5,13500,0.0026020102240605987,0.017829339541305285,0.717391304347826,0.7246376811594203,3.618119700193348,3.6982780362555605,0.0577,0.0297,0.0297,0.7176,0.1653
5,14000,0.0022919545389923283,0.01616817516443394,0.717391304347826,0.7246376811594203,3.345098822784954,3.6982780362555605,0.0294,0.0294,0.0325,0.7179,0.1909
5,14500,0.0020188451068458195,0.014661781920873132,0.717391304347826,0.7246376811594203,3.391471097024399,3.6982780362555605,0.0337,0.0298,0.0302,0.6966,0.2097
5,15000,0.001778279410038923,0.013295739742362471,0.7246376811594203,0.7246376811594203,3.6132818873702623,3.6982780362555605,0.0582,0.0296,0.0296,0.7559,0.1268
5,15500,0.001566379535232905,0.01205697208229309,0.7246376811594203,0.7246376811594203,3.6291650935908044,3.6982780362555605,0.0593,0.0296,0.0296,0.7382,0.1432
5,16000,0.0013797296614612145,0.010933620739432779,0.7246376811594203,0.7246376811594203,3.6481890576885454,3.6982780362555605,0.0613,0.0295,0.0318,0.7516,0.1257
5,16500,0.0012153209971763482,0.009914932344358453,0.7246376811594203,0.7246376811594203,3.4774728385420954,3.6982780362555605,0.0436,0.03,0.0315,0.7546,0.1402
5,17000,0.0010705032786013148,0.008991155421978295,0.7246376811594203,0.7246376811594203,3.5895018893833273,3.6982780362555605,0.0538,0.0317,0.0312,0.7336,0.1497
5,17500,0.000942942047540283,0.008153447044766548,0.7246376811594203,0.7246376811594203,3.597570084051829,3.6982780362555605,0.0553,0.0307,0.0313,0.7414,0.1413
5,18000,0.0008305810199677136,0.007393788183141569,0.7246376811594203,0.7246376811594203,3.6120899315442982,3.6982780362555605,0.057,0.0304,0.0319,0.7455,0.1353
5,18500,0.000731608938778537,0.00670490694267202,0.7246376811594203,0.7246376811594203,3.602810425208539,3.6982780362555605,0.0565,0.0301,0.0301,0.7473,0.136
5,19000,0.0006444303763664909,0.006080208953293288,0.7246376811594203,0.7246376811594203,3.507992521316013,3.6982780362555605,0.0456,0.0311,0.0332,0.7414,0.1487
5,19500,0.0005676400163688651,0.005513714244179366,0.7246376811594203,0.7246376811594203,3.6308387940748696,3.6982780362555605,0.0587,0.0304,0.0327,0.7413,0.1368
5,20000,0.0005,0.005,0.7246376811594203,0.7246376811594203,3.636592655439815,3.6982780362555605,0.0601,0.0303,0.03,0.7559,0.1238
6,500,0.07046719548751319,0.22670743252963846,0.6956521739130435,0.7246376811594203,3.4863871568507405,3.6982780362555605,0.0398,0.0398,0.0398,0.8407,0.0398
6,1000,0.06207032049844251,0.20558503985672227,0.644927536231884,0.7246376811594203,7.342401918422049,3.6982780362555605,0.1831,0.4673,0.0261,0.0261,0.2974
6,1500,0.05467401760670432,0.1864306262096836,0.6666666666666666,0.7246376811594203,3.8307456360530927,3.6982780362555605,0.0415,0.0828,0.0324,0.3596,0.4838
6,2000,0.04815905858474214,0.16906083445156034,0.6521739130434783,0.7246376811594203,7.007638795517652,3.6982780362555605,0.2539,0.2859,0.0505,0.3932,0.0165
6,2500,0.04242042244732032,0.153309390879326,0.6594202898550725,0.7246376811594203,6.884297474404678,3.6982780362555605,0.1859,0.3463,0.1716,0.2569,0.0393
6,3000,0.037365602515727674,0.13902551355573906,0.644927536231884,0.7246376811594203,5.24923821213188,3.6982780362555605,0.0461,0.2924,0.176,0.2232,0.2623
6,3500,0.03291311521230621,0.1260724689373442,0.6739130434782609,0.7246376811594203,6.269630998011547,3.6982780362555605,0.2961,0.0326,0.1481,0.0835,0.4397
6,4000,0.028991186547107823,0.11432626298183159,0.6666666666666666,0.7246376811594203,7.861524070847027,3.6982780362555605,0.4721,0.0265,0.1193,0.2722,0.11
6,4500,0.02553659512287512,0.10367445420527714,0.6521739130434783,0.7246376811594203,7.741549975598465,3.6982780362555605,0.3537,0.24,0.0299,0.2074,0.169
6,5000,0.022493653007613964,0.09401507732715984,0.6594202898550725,0.7246376811594203,5.911936404932259,3.6982780362555605,0.1821,0.2021,0.0308,0.0308,0.554
6,5500,0.019813308046447778,0.08525566719966332,0.6304347826086957,0.7246376811594203,5.1486509142646595,3.6982780362555605,0.0568,0.2106,0.3113,0.0738,0.3476
6,6000,0.017452353142041924,0.07731237367774793,0.6884057971014492,0.7246376811594203,6.528231437468548,3.6982780362555605,0.3357,0.0577,0.0257,0.4326,0.1483
6,6500,0.01537272975721729,0.07010915895701694,0.6594202898550725,0.7246376811594203,8.941550349825492,3.6982780362555605,0.5394,0.0389,0.3273,0.0555,0.0389
6,7000,0.01354091441223178,0.06357706969583046,0.6521739130434783,0.7246376811594203,5.940562735915728,3.6982780362555605,0.0516,0.432,0.0921,0.1715,0.2528
6,7500,0.011927378287080268,0.05765357695399842,0.6884057971014492,0.7246376811594203,7.0493272685837125,3.6982780362555605,0.4047,0.031,0.031,0.4925,0.0408
6,8000,0.010506111217615069,0.05228197762956366,0.6666666666666666,0.7246376811594203,3.9410691115828618,3.6982780362555605,0.0269,0.1126,0.1076,0.4512,0.3017
6,8500,0.009254202412315456,0.04741085166388148,0.6884057971014492,0.7246376811594203,7.856220945675804,3.6982780362555605,0.4703,0.0378,0.0493,0.0264,0.4161
6,9000,0.008151471130870617,0.04299356981904843,0.6594202898550725,0.7246376811594203,6.6930915290813076,3.6982780362555605,0.1477,0.4089,0.033,0.033,0.3774
6,9500,0.007180141371123501,0.038987847315840894,0.6811594202898551,0.7246376811594203,5.636319424120063,3.6982780362555605,0.1593,0.1861,0.0904,0.2778,0.2865
6,10000,0.006324555320336759,0.035355339059327376,0.6739130434782609,0.7246376811594203,7.205538486670926,3.6982780362555605,0.3376,0.1322,0.1723,0.2596,0.0983
6,10500,0.005570920951622025,0.03206127257741981,0.6739130434782609,0.7246376811594203,5.38278250095225,3.6982780362555605,0.133,0.1916,0.0927,0.4178,0.1649
6,11000,0.004907089696792903,0.02907411515863899,0.6739130434782609,0.7246376811594203,7.908635526666685,3.6982780362555605,0.4601,0.0799,0.0431,0.3193,0.0976
6,11500,0.004322360611733344,0.02636527200274436,0.6884057971014492,0.7246376811594203,6.900769592487538,3.6982780362555605,0.2362,0.2701,0.1074,0.1063,0.28
6,12000,0.0038073078774317577,0.023908812494750926,0.6811594202898551,0.7246376811594203,8.032415843832444,3.6982780362555605,0.4708,0.0497,0.1373,0.131,0.2112
6,12500,0.003353628856001657,0.02168122198207009,0.6884057971014492,0.7246376811594203,6.940521773312668,3.6982780362555605,0.2762,0.207,0.1032,0.1165,0.2971
6,13000,0.0029540102523554247,0.019661176678641073,0.6739130434782609,0.7246376811594203,6.200688281162621,3.6982780362555605,0.2298,0.1586,0.113,0.3075,0.1912
6,13500,0.0026020102240605987,0.017829339541305285,0.6884057971014492,0.7246376811594203,6.5735021049319595,3.6982780362555605,0.2474,0.1943,0.0986,0.1696,0.2902
6,14000,0.0022919545389923283,0.01616817516443394,0.6811594202898551,0.7246376811594203,7.600325220868268,3.6982780362555605,0.2875,0.2922,0.158,0.0744,0.188
6,14500,0.0020188451068458195,0.014661781920873132,0.6884057971014492,0.7246376811594203,6.30203129799431,3.6982780362555605,0.2046,0.2234,0.0957,0.2047,0.2716
6,15000,0.001778279410038923,0.013295739742362471,0.6884057971014492,0.7246376811594203,5.903228303961535,3.6982780362555605,0.1771,0.1988,0.0974,0.2117,0.315
6,15500,0.001566379535232905,0.01205697208229309,0.6884057971014492,0.7246376811594203,7.5818694478545146,3.6982780362555605,0.3041,0.2728,0.108,0.0781,0.237
6,16000,0.0013797296614612145,0.010933620739432779,0.6884057971014492,0.7246376811594203,6.539460642314587,3.6982780362555605,0.2328,0.2116,0.1051,0.1477,0.3028
6,16500,0.0012153209971763482,0.009914932344358453,0.6884057971014492,0.7246376811594203,6.95400910597676,3.6982780362555605,0.2714,0.2199,0.0977,0.1227,0.2883
6,17000,0.0010705032786013148,0.008991155421978295,0.6884057971014492,0.7246376811594203,6.003007592234446,3.6982780362555605,0.1885,0.2023,0.0838,0.2578,0.2675
6,17500,0.000942942047540283,0.008153447044766548,0.6884057971014492,0.7246376811594203,6.362417378441349,3.6982780362555605,0.2241,0.1972,0.0985,0.1725,0.3078
6,18000,0.0008305810199677136,0.007393788183141569,0.6884057971014492,0.7246376811594203,7.297418121712142,3.6982780362555605,0.296,0.2339,0.1083,0.0641,0.2977
6,18500,0.000731608938778537,0.00670490694267202,0.6884057971014492,0.7246376811594203,7.018894844095501,3.6982780362555605,0.2675,0.233,0.1074,0.041,0.3512
6,19000,0.0006444303763664909,0.006080208953293288,0.6884057971014492,0.7246376811594203,7.228887927004467,3.6982780362555605,0.2829,0.2464,0.1017,0.0577,0.3113
6,19500,0.0005676400163688651,0.005513714244179366,0.6884057971014492,0.7246376811594203,7.240705216827982,3.6982780362555605,0.3052,0.2078,0.1012,0.0396,0.3463
6,20000,0.0005,0.005,0.6884057971014492,0.7246376811594203,6.916459572019321,3.6982780362555605,0.2477,0.2561,0.0969,0.1264,0.2729
7,500,0.07046719548751319,0.22670743252963846,0.6666666666666666,0.7246376811594203,6.787161649738684,3.6982780362555605,0.2579,0.2396,0.0381,0.3591,0.1053
7,1000,0.06207032049844251,0.20558503985672227,0.644927536231884,0.7246376811594203,8.971831059745154,3.6982780362555605,0.3972,0.3878,0.0298,0.1555,0.0298
7,1500,0.05467401760670432,0.1864306262096836,0.6594202898550725,0.7246376811594203,4.296279084563667,3.6982780362555605,0.0165,0.2096,0.0531,0.3838,0.337
7,2000,0.04815905858474214,0.16906083445156034,0.644927536231884,0.7246376811594203,6.652172124152516,3.6982780362555605,0.108,0.4254,0.218,0.1224,0.1262
7,2500,0.04242042244732032,0.153309390879326,0.6666666666666666,0.7246376811594203,7.880521089264891,3.6982780362555605,0.3488,0.2217,0.1989,0.0619,0.1687
7,3000,0.037365602515727674,0.13902551355573906,0.6086956521739131,0.7246376811594203,4.687526557144525,3.6982780362555605,0.0872,0.0319,0.4515,0.0885,0.3409
7,3500,0.03291311521230621,0.1260724689373442,0.6521739130434783,0.7246376811594203,5.693349664387483,3.6982780362555605,0.0745,0.325,0.1405,0.0233,0.4366
7,4000,0.028991186547107823,0.11432626298183159,0.6666666666666666,0.7246376811594203,4.114968312879525,3.6982780362555605,0.0631,0.0881,0.0265,0.1179,0.7044
7,4500,0.02553659512287512,0.10367445420527714,0.6594202898550725,0.7246376811594203,7.5728827359405715,3.6982780362555605,0.2457,0.3861,0.099,0.2457,0.0236
7,5000,0.022493653007613964,0.09401507732715984,0.6666666666666666,0.7246376811594203,5.198999974105449,3.6982780362555605,0.1489,0.1379,0.0302,0.222,0.461
7,5500,0.019813308046447778,0.08525566719966332,0.6594202898550725,0.7246376811594203,6.444513535087398,3.6982780362555605,0.1196,0.3928,0.1271,0.1645,0.196
7,6000,0.017452353142041924,0.07731237367774793,0.6884057971014492,0.7246376811594203,9.022269700189906,3.6982780362555605,0.5919,0.04,0.0321,0.0321,0.3038
7,6500,0.01537272975721729,0.07010915895701694,0.6376811594202898,0.7246376811594203,7.617539525000679,3.6982780362555605,0.3451,0.1301,0.3783,0.0706,0.0759
7,7000,0.01354091441223178,0.06357706969583046,0.6739130434782609,0.7246376811594203,8.485963611175194,3.6982780362555605,0.484,0.112,0.1387,0.1841,0.0812
7,7500,0.011927378287080268,0.05765357695399842,0.644927536231884,0.7246376811594203,7.544235648969874,3.6982780362555605,0.1186,0.5662,0.2282,0.0545,0.0324
7,8000,0.010506111217615069,0.05228197762956366,0.6811594202898551,0.7246376811594203,6.822013187165907,3.6982780362555605,0.3211,0.1028,0.1106,0.1399,0.3256
7,8500,0.009254202412315456,0.04741085166388148,0.6666666666666666,0.7246376811594203,6.298637055612601,3.6982780362555605,0.1646,0.2746,0.1588,0.1371,0.2648
7,9000,0.008151471130870617,0.04299356981904843,0.6956521739130435,0.7246376811594203,5.1639225576018974,3.6982780362555605,0.1881,0.0731,0.0304,0.5221,0.1863
7,9500,0.007180141371123501,0.038987847315840894,0.6884057971014492,0.7246376811594203,8.77175170098115,3.6982780362555605,0.5747,0.0324,0.0326,0.2235,0.1369
7,10000,0.006324555320336759,0.035355339059327376,0.6811594202898551,0.7246376811594203,10.438385678161199,3.6982780362555605,0.7403,0.033,0.0445,0.064,0.1181
7,10500,0.005570920951622025,0.03206127257741981,0.6739130434782609,0.7246376811594203,6.074358300416844,3.6982780362555605,0.1742,0.2351,0.0875,0.1284,0.3748
7,11000,0.004907089696792903,0.02907411515863899,0.6811594202898551,0.7246376811594203,5.525582300361777,3.6982780362555605,0.2225,0.0687,0.0376,0.3415,0.3298
7,11500,0.004322360611733344,0.02636527200274436,0.6884057971014492,0.7246376811594203,6.375278847685979,3.6982780362555605,0.3361,0.0298,0.0298,0.4876,0.1168
7,12000,0.0038073078774317577,0.023908812494750926,0.6956521739130435,0.7246376811594203,4.430813491926408,3.6982780362555605,0.116,0.0714,0.0312,0.6326,0.1487
7,12500,0.003353628856001657,0.02168122198207009,0.717391304347826,0.7246376811594203,3.346902168304545,3.6982780362555605,0.0301,0.0295,0.0295,0.7274,0.1834
7,13000,0.0029540102523554247,0.019661176678641073,0.7246376811594203,0.7246376811594203,3.57976287103224,3.6982780362555605,0.0536,0.0298,0.0334,0.7404,0.1427
7,13500,0.0026020102240605987,0.017829339541305285,0.7246376811594203,0.7246376811594203,3.5160053937822027,3.6982780362555605,0.048,0.0296,0.0296,0.753,0.1397
7,14000,0.0022919545389923283,0.01616817516443394,0.7246376811594203,0.7246376811594203,3.595768490502374,3.6982780362555605,0.0554,0.0297,0.0317,0.7338,0.1493
7,14500,0.0020188451068458195,0.014661781920873132,0.7246376811594203,0.7246376811594203,3.6245925842370106,3.6982780362555605,0.0575,0.0308,0.0321,0.7209,0.1587
7,15000,0.001778279410038923,0.013295739742362471,0.7246376811594203,0.7246376811594203,3.5534303947904853,3.6982780362555605,0.0516,0.03,0.03,0.7503,0.1381
7,15500,0.001566379535232905,0.01205697208229309,0.7246376811594203,0.7246376811594203,3.6488991781862645,3.6982780362555605,0.0611,0.0293,0.0333,0.7426,0.1337
7,16000,0.0013797296614612145,0.010933620739432779,0.7246376811594203,0.7246376811594203,3.6004629807725252,3.6982780362555605,0.0564,0.0298,0.0298,0.7426,0.1414
7,16500,0.0012153209971763482,0.009914932344358453,0.7246376811594203,0.7246376811594203,3.586430251652956,3.6982780362555605,0.0533,0.0327,0.0301,0.7425,0.1414
7,17000,0.0010705032786013148,0.008991155421978295,0.717391304347826,0.7246376811594203,3.4004918620589724,3.6982780362555605,0.0339,0.0308,0.0308,0.6925,0.2119
7,17500,0.000942942047540283,0.008153447044766548,0.7246376811594203,0.7246376811594203,3.63511280039615,3.6982780362555605,0.06,0.03,0.03,0.7522,0.1277
7,18000,0.0008305810199677136,0.007393788183141569,0.7246376811594203,0.7246376811594203,3.585652951388963,3.6982780362555605,0.0542,0.0301,0.0329,0.7432,0.1396
7,18500,0.000731608938778537,0.00670490694267202,0.7246376811594203,0.7246376811594203,3.497007072000059,3.6982780362555605,0.0449,0.0298,0.034,0.7369,0.1543
7,19000,0.0006444303763664909,0.006080208953293288,0.7246376811594203,0.7246376811594203,3.608804508217345,3.6982780362555605,0.0571,0.0302,0.0302,0.7475,0.1351
7,19500,0.0005676400163688651,0.005513714244179366,0.7246376811594203,0.7246376811594203,3.645902951130539,3.6982780362555605,0.06,0.031,0.0298,0.7267,0.1525
7,20000,0.0005,0.005,0.7246376811594203,0.7246376811594203,3.5440749525744795,3.6982780362555605,0.0504,0.0299,0.0319,0.7514,0.1363
8,500,0.07046719548751319,0.22670743252963846,0.6666666666666666,0.7246376811594203,7.437080156743011,3.6982780362555605,0.3967,0.098,0.0311,0.0311,0.4431
8,1000,0.06207032049844251,0.20558503985672227,0.6376811594202898,0.7246376811594203,6.418183245051725,3.6982780362555605,0.0917,0.4301,0.1337,0.0134,0.331
8,1500,0.05467401760670432,0.1864306262096836,0.6739130434782609,0.7246376811594203,4.367407484167221,3.6982780362555605,0.1194,0.0263,0.0749,0.2695,0.5099
8,2000,0.04815905858474214,0.16906083445156034,0.6811594202898551,0.7246376811594203,6.370356450602051,3.6982780362555605,0.3322,0.0223,0.0363,0.2073,0.4019
8,2500,0.04242042244732032,0.153309390879326,0.6811594202898551,0.7246376811594203,11.312914214974297,3.6982780362555605,0.8334,0.031,0.031,0.0573,0.0473
8,3000,0.037365602515727674,0.13902551355573906,0.6521739130434783,0.7246376811594203,6.76468439070332,3.6982780362555605,0.3299,0.0267,0.272,0.0267,0.3445
8,3500,0.03291311521230621,0.1260724689373442,0.6811594202898551,0.7246376811594203,3.68464600392589,3.6982780362555605,0.0448,0.028,0.0716,0.1,0.7557
8,4000,0.028991186547107823,0.11432626298183159,0.644927536231884,0.7246376811594203,7.39208564929641,3.6982780362555605,0.2823,0.3096,0.0306,0.347,0.0306
8,4500,0.02553659512287512,0.10367445420527714,0.6739130434782609,0.7246376811594203,5.092167320119624,3.6982780362555605,0.122,0.1362,0.1346,0.1866,0.4207
8,5000,0.022493653007613964,0.09401507732715984,0.6521739130434783,0.7246376811594203,5.81248466532657,3.6982780362555605,0.1159,0.2325,0.286,0.0309,0.3348
8,5500,0.019813308046447778,0.08525566719966332,0.6521739130434783,0.7246376811594203,4.3781346621588,3.6982780362555605,0.0447,0.1856,0.03,0.5117,0.228
8,6000,0.017452353142041924,0.07731237367774793,0.6666666666666666,0.7246376811594203,9.232484629706324,3.6982780362555605,0.565,0.1015,0.1266,0.036,0.1709
8,6500,0.01537272975721729,0.07010915895701694,0.6666666666666666,0.7246376811594203,7.773993135107427,3.6982780362555605,0.4393,0.0481,0.1634,0.0535,0.2957
8,7000,0.01354091441223178,0.06357706969583046,0.6739130434782609,0.7246376811594203,8.149646823044156,3.6982780362555605,0.4967,0.0466,0.0523,0.0892,0.3153
8,7500,0.011927378287080268,0.05765357695399842,0.6304347826086957,0.7246376811594203,5.452440138588902,3.6982780362555605,0.1377,0.1511,0.2406,0.3236,0.147
8,8000,0.010506111217615069,0.05228197762956366,0.6666666666666666,0.7246376811594203,8.629353613058612,3.6982780362555605,0.437,0.2309,0.096,0.0813,0.1548
8,8500,0.009254202412315456,0.04741085166388148,0.6666666666666666,0.7246376811594203,6.725850567299731,3.6982780362555605,0.3273,0.0975,0.0739,0.4635,0.0378
8,9000,0.008151471130870617,0.04299356981904843,0.6884057971014492,0.7246376811594203,8.662540287613991,3.6982780362555605,0.5632,0.0301,0.0301,0.1404,0.2362
8,9500,0.007180141371123501,0.038987847315840894,0.6666666666666666,0.7246376811594203,10.367063995706074,3.6982780362555605,0.6519,0.1633,0.1011,0.0545,0.0292
8,10000,0.006324555320336759,0.035355339059327376,0.717391304347826,0.7246376811594203,3.3304585345295004,3.6982780362555605,0.0286,0.0286,0.0381,0.7683,0.1364
8,10500,0.005570920951622025,0.03206127257741981,0.717391304347826,0.7246376811594203,3.3599480965978246,3.6982780362555605,0.0302,0.0302,0.0302,0.6948,0.2145
8,11000,0.004907089696792903,0.02907411515863899,0.6811594202898551,0.7246376811594203,4.444228233422028,3.6982780362555605,0.1291,0.0416,0.0289,0.4094,0.391
8,11500,0.004322360611733344,0.02636527200274436,0.7246376811594203,0.7246376811594203,3.5647918749305263,3.6982780362555605,0.0521,0.0299,0.0315,0.7302,0.1563
8,12000,0.0038073078774317577,0.023908812494750926,0.717391304347826,0.7246376811594203,3.527264981762994,3.6982780362555605,0.0466,0.0297,0.044,0.7358,0.1439
8,12500,0.003353628856001657,0.02168122198207009,0.7101449275362319,0.7246376811594203,3.45387029603896,3.6982780362555605,0.0293,0.0516,0.0293,0.743,0.1468
8,13000,0.0029540102523554247,0.019661176678641073,0.717391304347826,0.7246376811594203,3.353933235383805,3.6982780362555605,0.0294,0.0294,0.0294,0.6578,0.2542
8,13500,0.0026020102240605987,0.017829339541305285,0.7101449275362319,0.7246376811594203,3.627087612907669,3.6982780362555605,0.0573,0.0317,0.0285,0.6981,0.1845
8,14000,0.0022919545389923283,0.01616817516443394,0.7246376811594203,0.7246376811594203,3.5474312041839893,3.6982780362555605,0.0511,0.03,0.03,0.7557,0.1332
8,14500,0.0020188451068458195,0.014661781920873132,0.717391304347826,0.7246376811594203,3.4746870631327793,3.6982780362555605,0.043,0.0307,0.0307,0.7503,0.1453
8,15000,0.001778279410038923,0.013295739742362471,0.7246376811594203,0.7246376811594203,3.5589353771117263,3.6982780362555605,0.0515,0.0296,0.0332,0.7353,0.1503
8,15500,0.001566379535232905,0.01205697208229309,0.7246376811594203,0.7246376811594203,3.562073965127958,3.6982780362555605,0.0521,0.0303,0.0303,0.7441,0.1432
8,16000,0.0013797296614612145,0.010933620739432779,0.7246376811594203,0.7246376811594203,3.588892839294039,3.6982780362555605,0.0551,0.03,0.03,0.7458,0.1391
8,16500,0.0012153209971763482,0.009914932344358453,0.7246376811594203,0.7246376811594203,3.6673833071595103,3.6982780362555605,0.0628,0.0307,0.0307,0.7501,0.1257
8,17000,0.0010705032786013148,0.008991155421978295,0.7246376811594203,0.7246376811594203,3.455948775743232,3.6982780362555605,0.0411,0.0309,0.0309,0.7569,0.1403
8,17500,0.000942942047540283,0.008153447044766548,0.7246376811594203,0.7246376811594203,3.629225982085949,3.6982780362555605,0.0586,0.0304,0.0313,0.7331,0.1467
8,18000,0.0008305810199677136,0.007393788183141569,0.7246376811594203,0.7246376811594203,3.5577190334501836,3.6982780362555605,0.0514,0.0301,0.0319,0.7392,0.1474
8,18500,0.000731608938778537,0.00670490694267202,0.7246376811594203,0.7246376811594203,3.619373833960739,3.6982780362555605,0.0566,0.0328,0.0302,0.7415,0.1389
8,19000,0.0006444303763664909,0.006080208953293288,0.7246376811594203,0.7246376811594203,3.5065435013537445,3.6982780362555605,0.0459,0.0307,0.0326,0.7471,0.1438
8,19500,0.0005676400163688651,0.005513714244179366,0.7246376811594203,0.7246376811594203,3.5226352034617063,3.6982780362555605,0.0439,0.0373,0.0324,0.7466,0.1398
8,20000,0.0005,0.005,0.7246376811594203,0.7246376811594203,3.6488004028836114,3.6982780362555605,0.0613,0.0299,0.0301,0.7451,0.1336
9,500,0.07046719548751319,0.22670743252963846,0.6666666666666666,0.7246376811594203,4.67479743104886,3.6982780362555605,0.0608,0.1756,0.1294,0.309,0.3252
9,1000,0.06207032049844251,0.20558503985672227,0.6811594202898551,0.7246376811594203,6.233565208346458,3.6982780362555605,0.2892,0.0941,0.0207,0.5752,0.0207
9,1500,0.05467401760670432,0.1864306262096836,0.6594202898550725,0.7246376811594203,5.057652380050058,3.6982780362555605,0.0205,0.3229,0.0889,0.1211,0.4467
9,2000,0.04815905858474214,0.16906083445156034,0.6521739130434783,0.7246376811594203,6.5894918591607095,3.6982780362555605,0.2524,0.1314,0.2821,0.0269,0.3073
9,2500,0.04242042244732032,0.153309390879326,0.6086956521739131,0.7246376811594203,4.2097339573509895,3.6982780362555605,0.0199,0.1099,0.3277,0.3512,0.1913
9,3000,0.037365602515727674,0.13902551355573906,0.6739130434782609,0.7246376811594203,7.254778931710176,3.6982780362555605,0.3213,0.1788,0.1523,0.321,0.0267
9,3500,0.03291311521230621,0.1260724689373442,0.6666666666666666,0.7246376811594203,10.426425408042924,3.6982780362555605,0.6632,0.1504,0.1115,0.0375,0.0375
9,4000,0.028991186547107823,0.11432626298183159,0.6739130434782609,0.7246376811594203,4.398791841887027,3.6982780362555605,0.0885,0.0989,0.0316,0.2457,0.5353
9,4500,0.02553659512287512,0.10367445420527714,0.644927536231884,0.7246376811594203,6.051212387716409,3.6982780362555605,0.0606,0.4608,0.0202,0.2841,0.1743
9,5000,0.022493653007613964,0.09401507732715984,0.6811594202898551,0.7246376811594203,4.477001001671022,3.6982780362555605,0.1335,0.0415,0.0286,0.451,0.3453
9,5500,0.019813308046447778,0.08525566719966332,0.6739130434782609,0.7246376811594203,5.94078176655997,3.6982780362555605,0.2483,0.087,0.1089,0.5239,0.0319
9,6000,0.017452353142041924,0.07731237367774793,0.6666666666666666,0.7246376811594203,4.7243061310434715,3.6982780362555605,0.074,0.1805,0.034,0.1399,0.5716
9,6500,0.01537272975721729,0.07010915895701694,0.6884057971014492,0.7246376811594203,7.505883903484094,3.6982780362555605,0.4423,0.0312,0.0445,0.183,0.299
9,7000,0.01354091441223178,0.06357706969583046,0.6376811594202898,0.7246376811594203,4.983518751705152,3.6982780362555605,0.0699,0.1907,0.2226,0.3105,0.2062
9,7500,0.011927378287080268,0.05765357695399842,0.6884057971014492,0.7246376811594203,9.126347557129684,3.6982780362555605,0.6131,0.0269,0.0269,0.1364,0.1967
9,8000,0.010506111217615069,0.05228197762956366,0.6594202898550725,0.7246376811594203,5.916822976436838,3.6982780362555605,0.1881,0.1659,0.1688,0.3139,0.1632
